'Elapsed time','ECG I','ECG I filtered'
'0:05.246',0.12500000,0.12000000
'0:05.248',0.15000000,0.13000000
'0:05.250',0.16000000,0.13500000
'0:05.252',0.16000000,0.14500000
'0:05.254',0.16000000,0.15000000
'0:05.256',0.14500000,0.16000000
'0:05.258',0.14500000,0.16500000
'0:05.260',0.13500000,0.17000000
'0:05.262',0.16000000,0.17500000
'0:05.264',0.17500000,0.17500000
'0:05.266',0.18500000,0.18000000
'0:05.268',0.19000000,0.18500000
'0:05.270',0.19500000,0.18500000
'0:05.272',0.19000000,0.18500000
'0:05.274',0.18500000,0.18500000
'0:05.276',0.17500000,0.18500000
'0:05.278',0.17000000,0.18500000
'0:05.280',0.16500000,0.18500000
'0:05.282',0.18000000,0.18500000
'0:05.284',0.17500000,0.18500000
'0:05.286',0.17500000,0.18500000
'0:05.288',0.17000000,0.18500000
'0:05.290',0.17500000,0.18000000
'0:05.292',0.15500000,0.18000000
'0:05.294',0.14500000,0.18000000
'0:05.296',0.13000000,0.17500000
'0:05.298',0.11500000,0.17000000
'0:05.300',0.10500000,0.16500000
'0:05.302',0.11000000,0.15500000
'0:05.304',0.11500000,0.14500000
'0:05.306',0.11000000,0.13500000
'0:05.308',0.11000000,0.12500000
'0:05.310',0.10500000,0.11500000
'0:05.312',0.08000000,0.10500000
'0:05.314',0.06500000,0.10000000
'0:05.316',0.04500000,0.09000000
'0:05.318',0.01500000,0.08000000
'0:05.320',0.01000000,0.07000000
'0:05.322',0.01500000,0.06000000
'0:05.324',0.01500000,0.05000000
'0:05.326',0.01500000,0.03500000
'0:05.328',0.00000000,0.02500000
'0:05.330',0.01500000,0.01500000
'0:05.332',0.01500000,0.00500000
'0:05.334',-0.02000000,0.00000000
'0:05.336',-0.03500000,-0.00500000
'0:05.338',-0.04500000,-0.00500000
'0:05.340',-0.04000000,-0.00500000
'0:05.342',-0.04000000,-0.00500000
'0:05.344',-0.03500000,-0.00500000
'0:05.346',-0.04000000,-0.00500000
'0:05.348',-0.02500000,-0.01000000
'0:05.350',-0.02000000,-0.01500000
'0:05.352',-0.04500000,-0.01500000
'0:05.354',-0.05000000,-0.02000000
'0:05.356',-0.06500000,-0.02500000
'0:05.358',-0.07000000,-0.03000000
'0:05.360',-0.06500000,-0.03500000
'0:05.362',-0.04500000,-0.03500000
'0:05.364',-0.04500000,-0.03500000
'0:05.366',-0.05500000,-0.03500000
'0:05.368',-0.04500000,-0.03000000
'0:05.370',-0.04500000,-0.03000000
'0:05.372',-0.05500000,-0.02500000
'0:05.374',-0.07000000,-0.02500000
'0:05.376',-0.08000000,-0.02500000
'0:05.378',-0.08500000,-0.02500000
'0:05.380',-0.08500000,-0.03000000
'0:05.382',-0.08500000,-0.03500000
'0:05.384',-0.06000000,-0.04000000
'0:05.386',-0.06500000,-0.04500000
'0:05.388',-0.04500000,-0.05000000
'0:05.390',-0.05000000,-0.05500000
'0:05.392',-0.06000000,-0.06000000
'0:05.394',-0.07500000,-0.06500000
'0:05.396',-0.09000000,-0.06500000
'0:05.398',-0.08500000,-0.06000000
'0:05.400',-0.07000000,-0.06000000
'0:05.402',-0.06500000,-0.05500000
'0:05.404',-0.06000000,-0.05000000
'0:05.406',-0.04000000,-0.05000000
'0:05.408',-0.04500000,-0.04500000
'0:05.410',-0.05000000,-0.04000000
'0:05.412',-0.05500000,-0.04000000
'0:05.414',-0.06000000,-0.03500000
'0:05.416',-0.07000000,-0.03500000
'0:05.418',-0.08000000,-0.03000000
'0:05.420',-0.07500000,-0.03000000
'0:05.422',-0.06000000,-0.03000000
'0:05.424',-0.06500000,-0.03000000
'0:05.426',-0.05000000,-0.03000000
'0:05.428',-0.03000000,-0.03500000
'0:05.430',-0.04000000,-0.03500000
'0:05.432',-0.05500000,-0.04000000
'0:05.434',-0.05500000,-0.04000000
'0:05.436',-0.05500000,-0.04000000
'0:05.438',-0.06000000,-0.04000000
'0:05.440',-0.06000000,-0.03500000
'0:05.442',-0.04500000,-0.03500000
'0:05.444',-0.02500000,-0.03000000
'0:05.446',-0.02000000,-0.02500000
'0:05.448',-0.01000000,-0.02000000
'0:05.450',-0.02500000,-0.01500000
'0:05.452',-0.05500000,-0.01500000
'0:05.454',-0.06000000,-0.01500000
'0:05.456',-0.06500000,-0.01000000
'0:05.458',-0.06500000,-0.01000000
'0:05.460',-0.05500000,-0.01000000
'0:05.462',-0.04500000,-0.01000000
'0:05.464',-0.03500000,-0.01000000
'0:05.466',-0.02500000,-0.01000000
'0:05.468',-0.02500000,-0.01000000
'0:05.470',-0.03500000,-0.01000000
'0:05.472',-0.05000000,-0.01000000
'0:05.474',-0.04500000,-0.01500000
'0:05.476',-0.05000000,-0.02000000
'0:05.478',-0.05500000,-0.02000000
'0:05.480',-0.05000000,-0.02500000
'0:05.482',-0.04000000,-0.02500000
'0:05.484',-0.02500000,-0.03000000
'0:05.486',-0.02000000,-0.03000000
'0:05.488',-0.01500000,-0.02500000
'0:05.490',-0.02000000,-0.02500000
'0:05.492',-0.03500000,-0.02500000
'0:05.494',-0.03500000,-0.02500000
'0:05.496',-0.04500000,-0.02500000
'0:05.498',-0.05500000,-0.02500000
'0:05.500',-0.04500000,-0.02500000
'0:05.502',-0.03500000,-0.03000000
'0:05.504',-0.03500000,-0.03000000
'0:05.506',-0.03000000,-0.03500000
'0:05.508',-0.02500000,-0.03500000
'0:05.510',-0.03000000,-0.03500000
'0:05.512',-0.04500000,-0.03500000
'0:05.514',-0.04000000,-0.03500000
'0:05.516',-0.05000000,-0.03000000
'0:05.518',-0.05500000,-0.02500000
'0:05.520',-0.06000000,-0.02000000
'0:05.522',-0.04000000,-0.02000000
'0:05.524',-0.03000000,-0.01500000
'0:05.526',-0.03000000,-0.01500000
'0:05.528',-0.03000000,-0.01500000
'0:05.530',-0.05000000,-0.01500000
'0:05.532',-0.05500000,-0.01500000
'0:05.534',-0.06000000,-0.01500000
'0:05.536',-0.06000000,-0.02000000
'0:05.538',-0.07000000,-0.02000000
'0:05.540',-0.06000000,-0.02500000
'0:05.542',-0.05000000,-0.02500000
'0:05.544',-0.04500000,-0.03000000
'0:05.546',-0.04000000,-0.03000000
'0:05.548',-0.03000000,-0.03000000
'0:05.550',-0.04000000,-0.03500000
'0:05.552',-0.06000000,-0.03500000
'0:05.554',-0.06000000,-0.04000000
'0:05.556',-0.06500000,-0.04000000
'0:05.558',-0.07000000,-0.04000000
'0:05.560',-0.06500000,-0.04000000
'0:05.562',-0.05500000,-0.04000000
'0:05.564',-0.04500000,-0.04000000
'0:05.566',-0.04500000,-0.04000000
'0:05.568',-0.04500000,-0.03500000
'0:05.570',-0.05500000,-0.03500000
'0:05.572',-0.05000000,-0.03000000
'0:05.574',-0.05500000,-0.03000000
'0:05.576',-0.07000000,-0.03000000
'0:05.578',-0.07000000,-0.03000000
'0:05.580',-0.06500000,-0.03000000
'0:05.582',-0.06000000,-0.03500000
'0:05.584',-0.04500000,-0.04000000
'0:05.586',-0.04000000,-0.04000000
'0:05.588',-0.05000000,-0.04500000
'0:05.590',-0.05500000,-0.04500000
'0:05.592',-0.05000000,-0.04500000
'0:05.594',-0.06000000,-0.04000000
'0:05.596',-0.07000000,-0.04000000
'0:05.598',-0.07000000,-0.03500000
'0:05.600',-0.06000000,-0.03500000
'0:05.602',-0.05500000,-0.03500000
'0:05.604',-0.05500000,-0.04000000
'0:05.606',-0.04500000,-0.04500000
'0:05.608',-0.05500000,-0.05500000
'0:05.610',-0.06500000,-0.06000000
'0:05.612',-0.07000000,-0.06500000
'0:05.614',-0.06500000,-0.06500000
'0:05.616',-0.07500000,-0.06500000
'0:05.618',-0.08500000,-0.06500000
'0:05.620',-0.07000000,-0.06000000
'0:05.622',-0.06000000,-0.05500000
'0:05.624',-0.05000000,-0.05000000
'0:05.626',-0.05000000,-0.04500000
'0:05.628',-0.04500000,-0.04500000
'0:05.630',-0.05500000,-0.04500000
'0:05.632',-0.06500000,-0.04500000
'0:05.634',-0.05500000,-0.04500000
'0:05.636',-0.06500000,-0.04500000
'0:05.638',-0.07000000,-0.05000000
'0:05.640',-0.05500000,-0.05000000
'0:05.642',-0.05500000,-0.05000000
'0:05.644',-0.06000000,-0.05000000
'0:05.646',-0.04000000,-0.05000000
'0:05.648',-0.03000000,-0.05000000
'0:05.650',-0.05000000,-0.05000000
'0:05.652',-0.06500000,-0.05000000
'0:05.654',-0.08500000,-0.05000000
'0:05.656',-0.06500000,-0.05000000
'0:05.658',-0.07000000,-0.05000000
'0:05.660',-0.06000000,-0.05500000
'0:05.662',-0.04000000,-0.05500000
'0:05.664',-0.04500000,-0.05500000
'0:05.666',-0.04500000,-0.05500000
'0:05.668',-0.04000000,-0.05500000
'0:05.670',-0.05500000,-0.05500000
'0:05.672',-0.06500000,-0.05500000
'0:05.674',-0.08000000,-0.05500000
'0:05.676',-0.09000000,-0.05500000
'0:05.678',-0.08000000,-0.05000000
'0:05.680',-0.06500000,-0.05000000
'0:05.682',-0.05000000,-0.04500000
'0:05.684',-0.05000000,-0.04500000
'0:05.686',-0.05000000,-0.04500000
'0:05.688',-0.05500000,-0.04500000
'0:05.690',-0.07000000,-0.05000000
'0:05.692',-0.06000000,-0.05000000
'0:05.694',-0.06500000,-0.05500000
'0:05.696',-0.06500000,-0.05500000
'0:05.698',-0.08000000,-0.06000000
'0:05.700',-0.06500000,-0.06000000
'0:05.702',-0.05500000,-0.06000000
'0:05.704',-0.04500000,-0.06000000
'0:05.706',-0.04500000,-0.06000000
'0:05.708',-0.04500000,-0.06500000
'0:05.710',-0.05500000,-0.06500000
'0:05.712',-0.06500000,-0.06500000
'0:05.714',-0.06500000,-0.07000000
'0:05.716',-0.07500000,-0.07000000
'0:05.718',-0.07500000,-0.07000000
'0:05.720',-0.06500000,-0.07500000
'0:05.722',-0.04000000,-0.07000000
'0:05.724',-0.04000000,-0.07000000
'0:05.726',-0.03500000,-0.06500000
'0:05.728',-0.04000000,-0.06000000
'0:05.730',-0.04500000,-0.06000000
'0:05.732',-0.06000000,-0.05500000
'0:05.734',-0.05500000,-0.05500000
'0:05.736',-0.07500000,-0.06000000
'0:05.738',-0.07000000,-0.06000000
'0:05.740',-0.05500000,-0.06500000
'0:05.742',-0.03500000,-0.07500000
'0:05.744',-0.04500000,-0.08000000
'0:05.746',-0.04500000,-0.08500000
'0:05.748',-0.05500000,-0.09000000
'0:05.750',-0.06500000,-0.09000000
'0:05.752',-0.07000000,-0.08500000
'0:05.754',-0.07500000,-0.08000000
'0:05.756',-0.09000000,-0.07500000
'0:05.758',-0.07000000,-0.07000000
'0:05.760',-0.05500000,-0.06500000
'0:05.762',-0.05000000,-0.06000000
'0:05.764',-0.04000000,-0.06000000
'0:05.766',-0.04000000,-0.06500000
'0:05.768',-0.04000000,-0.06500000
'0:05.770',-0.06500000,-0.07000000
'0:05.772',-0.06000000,-0.07000000
'0:05.774',-0.08500000,-0.07000000
'0:05.776',-0.07500000,-0.07000000
'0:05.778',-0.07500000,-0.07000000
'0:05.780',-0.05000000,-0.06500000
'0:05.782',-0.03000000,-0.06000000
'0:05.784',-0.01000000,-0.05500000
'0:05.786',0.00000000,-0.05500000
'0:05.788',-0.01500000,-0.05500000
'0:05.790',-0.02500000,-0.05500000
'0:05.792',-0.04000000,-0.05500000
'0:05.794',-0.05000000,-0.05000000
'0:05.796',-0.04500000,-0.05000000
'0:05.798',-0.03500000,-0.05000000
'0:05.800',-0.02000000,-0.04500000
'0:05.802',-0.01000000,-0.04000000
'0:05.804',0.00000000,-0.03500000
'0:05.806',0.02000000,-0.03000000
'0:05.808',-0.01000000,-0.02500000
'0:05.810',-0.02000000,-0.02000000
'0:05.812',-0.01000000,-0.02000000
'0:05.814',-0.01000000,-0.02000000
'0:05.816',-0.01500000,-0.02000000
'0:05.818',0.00000000,-0.02000000
'0:05.820',0.02500000,-0.02000000
'0:05.822',0.03000000,-0.01500000
'0:05.824',0.04000000,-0.00500000
'0:05.826',0.04000000,0.00000000
'0:05.828',0.05000000,0.01500000
'0:05.830',0.05500000,0.02500000
'0:05.832',0.07000000,0.03500000
'0:05.834',0.07000000,0.04500000
'0:05.836',0.07500000,0.05500000
'0:05.838',0.08500000,0.06500000
'0:05.840',0.10500000,0.07000000
'0:05.842',0.12000000,0.07500000
'0:05.844',0.13000000,0.08000000
'0:05.846',0.13500000,0.08500000
'0:05.848',0.11500000,0.09000000
'0:05.850',0.11000000,0.09000000
'0:05.852',0.10000000,0.09500000
'0:05.854',0.08500000,0.10000000
'0:05.856',0.08000000,0.10000000
'0:05.858',0.10000000,0.10000000
'0:05.860',0.10000000,0.10000000
'0:05.862',0.11000000,0.09500000
'0:05.864',0.10500000,0.09000000
'0:05.866',0.11500000,0.08500000
'0:05.868',0.10500000,0.08000000
'0:05.870',0.10500000,0.07500000
'0:05.872',0.09000000,0.07500000
'0:05.874',0.09500000,0.07500000
'0:05.876',0.08000000,0.07500000
'0:05.878',0.08500000,0.08000000
'0:05.880',0.10500000,0.08500000
'0:05.882',0.10500000,0.08500000
'0:05.884',0.12000000,0.09000000
'0:05.886',0.12000000,0.09000000
'0:05.888',0.11000000,0.09000000
'0:05.890',0.09000000,0.09000000
'0:05.892',0.09000000,0.09000000
'0:05.894',0.08000000,0.09000000
'0:05.896',0.06500000,0.08500000
'0:05.898',0.07500000,0.08500000
'0:05.900',0.09000000,0.08500000
'0:05.902',0.09500000,0.08500000
'0:05.904',0.09500000,0.08000000
'0:05.906',0.12000000,0.08000000
'0:05.908',0.10000000,0.08000000
'0:05.910',0.09000000,0.07500000
'0:05.912',0.10000000,0.07500000
'0:05.914',0.08500000,0.07000000
'0:05.916',0.07000000,0.07000000
'0:05.918',0.07000000,0.07000000
'0:05.920',0.08500000,0.07000000
'0:05.922',0.10000000,0.07000000
'0:05.924',0.10000000,0.07000000
'0:05.926',0.09000000,0.07000000
'0:05.928',0.10000000,0.07000000
'0:05.930',0.08500000,0.07000000
'0:05.932',0.08500000,0.07000000
'0:05.934',0.07000000,0.06500000
'0:05.936',0.07000000,0.06500000
'0:05.938',0.07500000,0.06000000
'0:05.940',0.07500000,0.05500000
'0:05.942',0.07000000,0.05500000
'0:05.944',0.08500000,0.05000000
'0:05.946',0.07000000,0.04500000
'0:05.948',0.07000000,0.04000000
'0:05.950',0.05500000,0.03500000
'0:05.952',0.04500000,0.03000000
'0:05.954',0.03000000,0.03000000
'0:05.956',0.03000000,0.03000000
'0:05.958',0.05000000,0.04000000
'0:05.960',0.08000000,0.06000000
'0:05.962',0.14000000,0.08500000
'0:05.964',0.21500000,0.13000000
'0:05.966',0.26000000,0.18000000
'0:05.968',0.30500000,0.25000000
'0:05.970',0.36500000,0.32500000
'0:05.972',0.41500000,0.41500000
'0:05.974',0.49500000,0.50500000
'0:05.976',0.59500000,0.59500000
'0:05.978',0.73000000,0.67500000
'0:05.980',0.85000000,0.74000000
'0:05.982',0.86500000,0.78000000
'0:05.984',0.86000000,0.79500000
'0:05.986',0.81000000,0.77500000
'0:05.988',0.73000000,0.72500000
'0:05.990',0.63500000,0.64500000
'0:05.992',0.54500000,0.54500000
'0:05.994',0.42500000,0.43000000
'0:05.996',0.31500000,0.31000000
'0:05.998',0.20500000,0.19500000
'0:06.000',0.09000000,0.10000000
'0:06.002',0.01000000,0.03000000
'0:06.004',0.01000000,-0.01500000
'0:06.006',0.04000000,-0.03500000
'0:06.008',0.03000000,-0.03000000
'0:06.010',0.04000000,-0.01500000
'0:06.012',0.05000000,0.01000000
'0:06.014',0.07000000,0.03500000
'0:06.016',0.09000000,0.06000000
'0:06.018',0.11500000,0.07500000
'0:06.020',0.12000000,0.08500000
'0:06.022',0.13000000,0.08500000
'0:06.024',0.13000000,0.08500000
'0:06.026',0.12000000,0.08500000
'0:06.028',0.11000000,0.08000000
'0:06.030',0.10500000,0.08000000
'0:06.032',0.09500000,0.08500000
'0:06.034',0.08500000,0.08500000
'0:06.036',0.09000000,0.08500000
'0:06.038',0.10000000,0.09000000
'0:06.040',0.10500000,0.08500000
'0:06.042',0.11000000,0.08500000
'0:06.044',0.12500000,0.08000000
'0:06.046',0.12500000,0.07500000
'0:06.048',0.11000000,0.07500000
'0:06.050',0.10500000,0.07000000
'0:06.052',0.10500000,0.06500000
'0:06.054',0.08500000,0.06500000
'0:06.056',0.09000000,0.06500000
'0:06.058',0.10500000,0.06500000
'0:06.060',0.10500000,0.06000000
'0:06.062',0.11000000,0.06000000
'0:06.064',0.11500000,0.06000000
'0:06.066',0.12000000,0.06000000
'0:06.068',0.10500000,0.06000000
'0:06.070',0.09500000,0.06000000
'0:06.072',0.09500000,0.06500000
'0:06.074',0.08500000,0.06500000
'0:06.076',0.09500000,0.07000000
'0:06.078',0.11000000,0.07000000
'0:06.080',0.12000000,0.07500000
'0:06.082',0.12500000,0.07500000
'0:06.084',0.13500000,0.07500000
'0:06.086',0.14500000,0.07500000
'0:06.088',0.13000000,0.07500000
'0:06.090',0.11000000,0.07500000
'0:06.092',0.10500000,0.07500000
'0:06.094',0.11000000,0.07500000
'0:06.096',0.11500000,0.07500000
'0:06.098',0.13000000,0.08000000
'0:06.100',0.12500000,0.08500000
'0:06.102',0.14500000,0.09000000
'0:06.104',0.16000000,0.09500000
'0:06.106',0.15000000,0.10000000
'0:06.108',0.13500000,0.10500000
'0:06.110',0.12000000,0.10500000
'0:06.112',0.12000000,0.10500000
'0:06.114',0.12000000,0.10500000
'0:06.116',0.12000000,0.10500000
'0:06.118',0.13500000,0.10500000
'0:06.120',0.14500000,0.10500000
'0:06.122',0.16500000,0.10500000
'0:06.124',0.17500000,0.10500000
'0:06.126',0.16500000,0.11000000
'0:06.128',0.16000000,0.11000000
'0:06.130',0.16500000,0.11500000
'0:06.132',0.16500000,0.12000000
'0:06.134',0.15000000,0.12000000
'0:06.136',0.14500000,0.12000000
'0:06.138',0.15500000,0.12000000
'0:06.140',0.15500000,0.12000000
'0:06.142',0.15500000,0.12000000
'0:06.144',0.16000000,0.12000000
'0:06.146',0.14500000,0.12000000
'0:06.148',0.16500000,0.12000000
'0:06.150',0.17500000,0.12000000
'0:06.152',0.16500000,0.12500000
'0:06.154',0.15500000,0.13000000
'0:06.156',0.17500000,0.14000000
'0:06.158',0.19000000,0.14500000
'0:06.160',0.20000000,0.15000000
'0:06.162',0.22500000,0.16000000
'0:06.164',0.22000000,0.16500000
'0:06.166',0.23000000,0.17000000
'0:06.168',0.23000000,0.17500000
'0:06.170',0.24000000,0.18500000
'0:06.172',0.23000000,0.19000000
'0:06.174',0.22500000,0.20000000
'0:06.176',0.24500000,0.20500000
'0:06.178',0.25500000,0.21500000
'0:06.180',0.26000000,0.22000000
'0:06.182',0.29000000,0.23000000
'0:06.184',0.28500000,0.23500000
'0:06.186',0.27000000,0.24000000
'0:06.188',0.26500000,0.24500000
'0:06.190',0.29500000,0.25000000
'0:06.192',0.31500000,0.25500000
'0:06.194',0.30000000,0.25500000
'0:06.196',0.30000000,0.26000000
'0:06.198',0.30000000,0.26000000
'0:06.200',0.31000000,0.26500000
'0:06.202',0.32500000,0.27000000
'0:06.204',0.32000000,0.27000000
'0:06.206',0.32500000,0.27500000
'0:06.208',0.31500000,0.27500000
'0:06.210',0.31500000,0.28000000
'0:06.212',0.30500000,0.28000000
'0:06.214',0.30000000,0.28500000
'0:06.216',0.30500000,0.28500000
'0:06.218',0.31500000,0.28500000
'0:06.220',0.31000000,0.28500000
'0:06.222',0.31000000,0.28000000
'0:06.224',0.30500000,0.27500000
'0:06.226',0.29500000,0.27000000
'0:06.228',0.28500000,0.26000000
'0:06.230',0.27000000,0.24500000
'0:06.232',0.24000000,0.23500000
'0:06.234',0.22500000,0.22000000
'0:06.236',0.22000000,0.21000000
'0:06.238',0.22000000,0.19500000
'0:06.240',0.22000000,0.18500000
'0:06.242',0.21000000,0.17500000
'0:06.244',0.19500000,0.16500000
'0:06.246',0.16500000,0.15000000
'0:06.248',0.15000000,0.14000000
'0:06.250',0.14000000,0.12500000
'0:06.252',0.13500000,0.11000000
'0:06.254',0.10000000,0.09500000
'0:06.256',0.10000000,0.08500000
'0:06.258',0.09500000,0.07000000
'0:06.260',0.12000000,0.06500000
'0:06.262',0.10500000,0.05500000
'0:06.264',0.10000000,0.05000000
'0:06.266',0.08000000,0.04500000
'0:06.268',0.05000000,0.04000000
'0:06.270',0.03500000,0.03500000
'0:06.272',0.02500000,0.02500000
'0:06.274',0.01500000,0.01500000
'0:06.276',0.00500000,0.00500000
'0:06.278',0.02000000,-0.01000000
'0:06.280',0.02000000,-0.02000000
'0:06.282',0.02000000,-0.03000000
'0:06.284',0.03000000,-0.03500000
'0:06.286',0.01500000,-0.04000000
'0:06.288',-0.01000000,-0.04500000
'0:06.290',-0.03500000,-0.04500000
'0:06.292',-0.03000000,-0.04500000
'0:06.294',-0.02000000,-0.04000000
'0:06.296',-0.01500000,-0.04500000
'0:06.298',-0.01000000,-0.04500000
'0:06.300',0.00000000,-0.04500000
'0:06.302',0.00500000,-0.05000000
'0:06.304',0.00500000,-0.05500000
'0:06.306',-0.02000000,-0.06000000
'0:06.308',-0.03000000,-0.06000000
'0:06.310',-0.04500000,-0.06000000
'0:06.312',-0.04000000,-0.06000000
'0:06.314',-0.03500000,-0.06000000
'0:06.316',-0.03000000,-0.06000000
'0:06.318',-0.03000000,-0.06000000
'0:06.320',-0.01500000,-0.06000000
'0:06.322',-0.01500000,-0.06500000
'0:06.324',-0.01000000,-0.07000000
'0:06.326',-0.03500000,-0.07000000
'0:06.328',-0.04500000,-0.07500000
'0:06.330',-0.04500000,-0.08000000
'0:06.332',-0.05500000,-0.08000000
'0:06.334',-0.05500000,-0.08000000
'0:06.336',-0.03000000,-0.08000000
'0:06.338',-0.02500000,-0.08000000
'0:06.340',-0.02500000,-0.07500000
'0:06.342',-0.03000000,-0.07500000
'0:06.344',-0.04000000,-0.07000000
'0:06.346',-0.05500000,-0.07000000
'0:06.348',-0.06500000,-0.07000000
'0:06.350',-0.07000000,-0.07000000
'0:06.352',-0.07500000,-0.07500000
'0:06.354',-0.07000000,-0.07500000
'0:06.356',-0.05500000,-0.07500000
'0:06.358',-0.03500000,-0.07500000
'0:06.360',-0.03000000,-0.07500000
'0:06.362',-0.02500000,-0.07500000
'0:06.364',-0.04000000,-0.07500000
'0:06.366',-0.05500000,-0.07500000
'0:06.368',-0.07000000,-0.08000000
'0:06.370',-0.09000000,-0.08500000
'0:06.372',-0.08500000,-0.08500000
'0:06.374',-0.06500000,-0.09000000
'0:06.376',-0.06000000,-0.09500000
'0:06.378',-0.04500000,-0.09500000
'0:06.380',-0.04500000,-0.10000000
'0:06.382',-0.03000000,-0.09500000
'0:06.384',-0.04000000,-0.09500000
'0:06.386',-0.05500000,-0.09000000
'0:06.388',-0.06000000,-0.09000000
'0:06.390',-0.06000000,-0.08500000
'0:06.392',-0.07000000,-0.08500000
'0:06.394',-0.05500000,-0.08500000
'0:06.396',-0.05000000,-0.08500000
'0:06.398',-0.03500000,-0.08500000
'0:06.400',-0.03000000,-0.08000000
'0:06.402',-0.02500000,-0.08000000
'0:06.404',-0.03000000,-0.08000000
'0:06.406',-0.04500000,-0.07500000
'0:06.408',-0.05000000,-0.07500000
'0:06.410',-0.06000000,-0.07500000
'0:06.412',-0.06500000,-0.07000000
'0:06.414',-0.05500000,-0.07000000
'0:06.416',-0.04500000,-0.07500000
'0:06.418',-0.03500000,-0.07500000
'0:06.420',-0.03500000,-0.08000000
'0:06.422',-0.03000000,-0.08500000
'0:06.424',-0.05000000,-0.09000000
'0:06.426',-0.05000000,-0.09000000
'0:06.428',-0.04500000,-0.09500000
'0:06.430',-0.05000000,-0.09500000
'0:06.432',-0.05500000,-0.09500000
'0:06.434',-0.04000000,-0.09500000
'0:06.436',-0.03000000,-0.09000000
'0:06.438',-0.04500000,-0.09000000
'0:06.440',-0.04000000,-0.08500000
'0:06.442',-0.05500000,-0.08500000
'0:06.444',-0.07500000,-0.08500000
'0:06.446',-0.09500000,-0.08500000
'0:06.448',-0.10000000,-0.09000000
'0:06.450',-0.09500000,-0.09500000
'0:06.452',-0.09000000,-0.10000000
'0:06.454',-0.08000000,-0.10500000
'0:06.456',-0.08000000,-0.11000000
'0:06.458',-0.05000000,-0.11000000
'0:06.460',-0.04500000,-0.11500000
'0:06.462',-0.05000000,-0.11500000
'0:06.464',-0.05000000,-0.11500000
'0:06.466',-0.07000000,-0.11000000
'0:06.468',-0.08000000,-0.11000000
'0:06.470',-0.08500000,-0.10500000
'0:06.472',-0.09500000,-0.10000000
'0:06.474',-0.07500000,-0.10000000
'0:06.476',-0.06500000,-0.09500000
'0:06.478',-0.05000000,-0.09500000
'0:06.480',-0.04500000,-0.09500000
'0:06.482',-0.05000000,-0.10000000
'0:06.484',-0.05500000,-0.10000000
'0:06.486',-0.07500000,-0.10000000
'0:06.488',-0.08000000,-0.10000000
'0:06.490',-0.09000000,-0.10000000
'0:06.492',-0.09000000,-0.10000000
'0:06.494',-0.08000000,-0.10000000
